Emotions,Path
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-07-02-02-02-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-01-01-01-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-01-01-02-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-01-02-01-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-01-02-02-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-02-01-01-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-02-01-02-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-02-02-01-14.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_14\03-01-08-02-02-02-14.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-01-01-01-01-15.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-01-01-01-02-15.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-01-01-02-01-15.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-01-01-02-02-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-01-01-01-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-01-01-02-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-01-02-01-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-01-02-02-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-02-01-01-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-02-01-02-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-02-02-01-15.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-02-02-02-02-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-01-01-01-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-01-01-02-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-01-02-01-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-01-02-02-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-02-01-01-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-02-01-02-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-02-02-01-15.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-03-02-02-02-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-01-01-01-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-01-01-02-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-01-02-01-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-01-02-02-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-02-01-01-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-02-01-02-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-02-02-01-15.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-04-02-02-02-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-01-01-01-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-01-01-02-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-01-02-01-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-01-02-02-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-02-01-01-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-02-01-02-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-02-02-01-15.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-05-02-02-02-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-01-01-01-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-01-01-02-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-01-02-01-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-01-02-02-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-02-01-01-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-02-01-02-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-02-02-01-15.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-06-02-02-02-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-01-01-01-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-01-01-02-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-01-02-01-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-01-02-02-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-02-01-01-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-02-01-02-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-02-02-01-15.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-07-02-02-02-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-01-01-01-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-01-01-02-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-01-02-01-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-01-02-02-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-02-01-01-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-02-01-02-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-02-02-01-15.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_15\03-01-08-02-02-02-15.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-01-01-01-01-16.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-01-01-01-02-16.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-01-01-02-01-16.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-01-01-02-02-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-01-01-01-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-01-01-02-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-01-02-01-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-01-02-02-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-02-01-01-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-02-01-02-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-02-02-01-16.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-02-02-02-02-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-01-01-01-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-01-01-02-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-01-02-01-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-01-02-02-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-02-01-01-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-02-01-02-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-02-02-01-16.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-03-02-02-02-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-01-01-01-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-01-01-02-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-01-02-01-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-01-02-02-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-02-01-01-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-02-01-02-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-02-02-01-16.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-04-02-02-02-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-01-01-01-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-01-01-02-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-01-02-01-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-01-02-02-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-02-01-01-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-02-01-02-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-02-02-01-16.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-05-02-02-02-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-01-01-01-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-01-01-02-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-01-02-01-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-01-02-02-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-02-01-01-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-02-01-02-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-02-02-01-16.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-06-02-02-02-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-01-01-01-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-01-01-02-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-01-02-01-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-01-02-02-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-02-01-01-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-02-01-02-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-02-02-01-16.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-07-02-02-02-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-01-01-01-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-01-01-02-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-01-02-01-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-01-02-02-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-01-01-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-01-02-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-02-01-16.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-02-02-16.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-01-01-17.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-01-02-17.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-02-01-17.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-02-02-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-01-01-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-01-02-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-02-01-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-02-02-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-01-01-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-01-02-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-02-01-17.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-02-02-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-01-01-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-01-02-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-02-01-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-02-02-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-01-01-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-01-02-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-02-01-17.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-02-02-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-01-01-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-01-02-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-02-01-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-02-02-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-01-01-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-01-02-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-02-01-17.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-02-02-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-01-01-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-01-02-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-02-01-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-02-02-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-01-01-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-01-02-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-02-01-17.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-02-02-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-01-01-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-01-02-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-02-01-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-02-02-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-01-01-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-01-02-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-02-01-17.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-02-02-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-01-01-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-01-02-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-02-01-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-02-02-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-01-01-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-01-02-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-02-01-17.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-02-02-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-01-01-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-01-02-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-02-01-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-02-02-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-01-01-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-01-02-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-02-01-17.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-02-02-17.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-01-01-18.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-01-02-18.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-02-01-18.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-02-02-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-01-01-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-01-02-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-02-01-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-02-02-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-01-01-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-01-02-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-02-01-18.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-02-02-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-01-01-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-01-02-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-02-01-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-02-02-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-01-01-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-01-02-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-02-01-18.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-02-02-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-01-01-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-01-02-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-02-01-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-02-02-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-01-01-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-01-02-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-02-01-18.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-02-02-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-01-01-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-01-02-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-02-01-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-02-02-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-01-01-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-01-02-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-02-01-18.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-02-02-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-01-01-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-01-02-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-02-01-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-02-02-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-01-01-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-01-02-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-02-01-18.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-02-02-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-01-01-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-01-02-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-02-01-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-02-02-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-01-01-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-01-02-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-02-01-18.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-02-02-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-01-01-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-01-02-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-02-01-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-02-02-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-01-01-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-01-02-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-02-01-18.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-02-02-18.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-01-01-19.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-01-02-19.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-02-01-19.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-02-02-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-01-01-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-01-02-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-02-01-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-02-02-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-01-01-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-01-02-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-02-01-19.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-02-02-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-01-01-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-01-02-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-02-01-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-02-02-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-01-01-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-01-02-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-02-01-19.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-02-02-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-01-01-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-01-02-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-02-01-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-02-02-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-01-01-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-01-02-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-02-01-19.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-02-02-19.wav
